userId,movieId,rating,timestamp
79401,6764,4.0,2005-09-25 16:17:56
92227,750,5.0,2002-10-28 19:21:59
88651,2908,4.0,2007-05-20 19:07:18
128271,837,4.0,2006-04-05 06:08:10
20246,62799,4.0,2013-09-07 20:13:50
135204,914,5.0,2006-02-11 18:33:54
61405,3668,5.0,2005-03-08 01:53:40
118107,165,5.0,1996-06-26 18:05:38
123429,1258,3.5,2003-11-22 01:41:51
100238,1198,4.0,2010-08-30 13:10:33
116139,1942,3.0,2001-06-04 12:23:20
100578,5640,1.0,2008-02-18 14:07:14
108754,46578,3.5,2012-03-17 05:06:59
134150,53123,0.5,2013-10-23 01:46:51
129004,909,2.0,1999-12-24 08:29:33
82020,2916,4.0,2001-06-22 20:59:52
74705,7162,4.5,2010-07-01 14:10:18
129579,419,0.5,2010-06-15 15:13:22
63383,355,4.0,1996-10-13 23:27:26
29151,377,4.0,2002-11-30 17:29:07
28325,5015,2.5,2009-08-31 20:13:23
43248,590,3.5,2013-03-24 10:02:18
135525,296,3.0,1996-10-13 00:22:48
112255,1641,3.0,1999-12-16 20:20:49
17988,1616,5.0,2006-02-09 23:50:44
44948,1287,3.5,2013-06-22 22:51:20
133992,72998,3.0,2010-12-18 19:01:27
117544,2005,5.0,2000-06-11 03:42:23
108828,2160,2.0,2004-11-28 02:06:23
73017,110110,5.0,2014-11-11 01:00:23
12140,1250,5.0,2005-10-28 10:17:15
66553,4279,3.5,2005-04-02 02:14:10
99754,410,3.5,2008-08-30 05:41:45
3290,44555,5.0,2009-03-15 21:05:50
7592,247,3.0,2000-11-15 22:49:02
66049,7438,4.5,2007-09-19 04:46:00
103185,6951,0.5,2004-02-08 03:43:04
131366,2502,2.5,2004-10-26 20:18:36
102275,1371,0.5,2012-03-27 13:08:36
75677,70286,5.0,2015-03-10 05:59:15
110846,549,3.0,2003-08-24 04:07:07
9393,4993,5.0,2010-12-30 10:59:59
73688,2571,4.0,2000-10-15 08:16:21
51075,1982,4.0,1999-10-21 21:04:01
34439,48082,4.5,2008-06-10 00:14:13
58360,3793,4.5,2003-06-16 07:02:54
118205,71280,3.5,2009-09-23 21:06:57
81616,1050,4.0,1997-06-07 10:34:19
33523,83134,2.5,2012-08-04 18:54:11
133214,1395,3.0,2002-05-27 23:54:10
83709,2329,4.0,2006-06-07 09:13:03
88312,2248,4.0,1999-12-02 21:28:48
15548,1225,4.0,2000-06-23 17:49:28
5074,11,3.0,2000-01-17 02:12:19
130081,344,4.0,1996-08-07 13:32:12
135554,1580,4.0,2006-05-20 19:10:04
130422,910,5.0,2000-12-06 21:09:49
134911,2942,2.0,2000-08-12 02:46:59
46006,33794,5.0,2009-10-10 14:00:23
104746,1663,3.0,1999-12-19 04:33:48
131904,87383,3.0,2013-06-04 20:57:40
116994,5459,1.5,2004-09-10 07:14:16
72750,5377,3.0,2003-09-10 12:47:56
55464,835,3.0,2000-05-13 02:17:08
124633,357,2.0,2010-03-22 16:16:28
127630,1220,4.0,2005-03-27 03:57:07
133568,7438,3.0,2004-11-12 03:53:54
136438,508,3.0,1996-07-02 14:13:12
82418,4909,3.5,2004-05-12 16:25:17
22672,1357,5.0,1997-03-14 11:08:13
32340,1282,5.0,2006-05-25 02:35:15
95956,45447,4.0,2008-09-20 17:57:11
137527,257,3.0,1996-05-16 11:34:35
36440,363,4.0,2000-04-25 23:57:14
74719,590,4.0,1996-08-11 08:20:12
3254,4890,4.5,2005-09-02 12:04:42
51075,64508,2.5,2011-07-21 23:39:41
134866,3068,2.5,2006-06-26 20:09:41
121381,3200,4.5,2004-03-30 19:18:52
18833,2411,0.5,2004-03-01 10:53:54
48392,5954,4.0,2003-06-19 01:46:16
15128,1722,4.0,2000-01-02 11:06:36
86811,2085,3.0,1999-12-21 00:36:52
90242,2355,3.0,2005-07-20 16:57:25
62702,292,5.0,1998-07-29 23:05:21
102497,1101,3.0,2008-11-23 17:12:50
79151,3417,4.0,2000-07-21 20:54:25
110970,55253,4.0,2008-10-18 10:10:38
2349,45722,4.5,2007-06-13 03:15:28
71780,587,4.0,1996-10-03 17:47:01
106193,34405,2.5,2009-05-18 08:00:20
74566,46976,2.0,2008-10-29 06:01:43
93723,3979,4.0,2001-07-07 23:06:52
36594,50806,3.0,2007-09-06 07:19:37
72331,4993,4.5,2008-01-14 01:55:11
121980,1220,2.0,2007-02-28 00:03:03
112588,1917,3.0,2005-03-30 10:13:42
79304,48,4.0,2005-06-16 01:29:44
121049,1271,2.0,1998-10-17 06:31:16
120377,2858,4.5,2008-05-22 22:47:02
124507,3984,4.0,2004-08-11 19:30:34
100369,5489,4.5,2010-09-18 00:11:48
82418,58309,3.5,2011-01-17 23:39:04
90394,56788,3.0,2009-01-17 19:21:17
9746,1353,4.0,2002-03-06 19:30:38
2196,4164,4.0,2001-07-30 03:08:21
90002,2273,3.5,2003-11-16 22:29:03
74823,553,3.0,1996-07-01 21:54:18
92258,431,4.5,2013-12-04 13:11:38
13227,2174,4.5,2005-04-04 15:53:13
62099,1266,4.0,2007-07-01 23:08:54
34651,52,5.0,2000-08-22 18:21:12
42239,55814,4.0,2010-11-14 20:11:21
89891,51412,4.5,2008-03-02 13:05:41
57956,2599,2.0,2000-11-23 02:02:19
24952,2728,5.0,2012-07-09 11:25:48
125420,296,5.0,1996-07-16 06:02:27
57866,4246,4.5,2012-09-03 10:24:10
112277,2324,4.0,2012-07-21 05:02:22
56883,3526,3.0,2003-06-15 05:37:35
15617,342,3.5,2011-01-21 06:25:28
14028,316,1.0,1996-11-27 10:49:09
90514,5957,3.0,2005-12-21 00:36:56
37692,72733,2.5,2010-02-07 18:55:17
43751,52,3.0,1997-05-09 22:38:31
59418,541,5.0,1996-10-29 10:02:48
10224,4662,3.0,2001-07-25 05:19:57
38397,2037,5.0,1998-09-25 01:39:22
114831,6942,3.0,2004-03-02 20:54:43
86605,1077,4.0,1997-02-14 13:29:25
88086,3556,3.5,2014-01-18 02:28:47
61061,2845,2.0,2001-04-29 04:45:38
40101,783,3.5,2008-06-22 08:59:02
61821,1938,4.0,2000-08-03 12:05:03
103906,84152,2.0,2015-03-04 11:37:32
78141,266,3.0,1999-12-14 03:26:42
107598,586,2.0,2006-10-21 08:20:04
88024,6541,2.5,2004-02-15 07:41:19
132287,4299,3.0,2010-08-20 13:35:39
77045,1291,3.0,2000-05-05 00:47:55
49244,555,4.0,1996-06-14 06:54:39
33565,3246,4.5,2005-10-26 03:26:26
123577,55820,4.5,2008-11-23 21:57:42
85236,1041,5.0,2003-01-20 13:13:48
82927,86548,3.5,2012-03-03 20:20:49
138162,55820,5.0,2008-04-03 14:13:01
3284,6297,4.5,2012-05-21 19:03:42
75053,4034,4.0,2005-02-14 15:18:40
49488,1377,4.0,1999-11-18 23:08:32
53608,7151,4.0,2005-03-24 19:57:37
13679,596,3.0,1996-09-13 13:52:16
97448,3081,4.0,2005-08-25 13:08:43
47002,1409,4.0,1996-12-30 14:44:14
128426,1645,5.0,2007-10-07 18:29:05
107722,2028,4.0,2001-08-24 15:53:14
19756,34,3.0,2001-07-07 20:15:30
49422,1208,4.0,2008-02-18 22:53:13
71903,33615,4.0,2007-12-05 06:58:07
41047,475,3.0,2004-01-25 18:55:38
128818,5215,3.0,2002-03-31 22:16:11
118131,2000,4.0,2005-03-22 07:12:14
97937,589,4.0,1997-01-23 01:41:59
111618,345,3.0,2005-03-23 04:52:39
113841,1053,1.0,1996-12-06 10:34:41
3857,902,4.0,2000-03-27 23:48:28
2813,59026,3.5,2009-06-14 20:43:54
57654,3916,4.0,2005-07-31 20:44:11
3797,33675,3.5,2006-05-24 07:43:55
9145,187,3.5,2005-02-08 14:05:24
57735,2840,3.0,2000-12-06 23:40:06
116190,3052,3.5,2006-07-30 02:06:30
88514,1580,4.0,1999-11-21 22:04:28
99928,4995,4.5,2005-08-23 02:31:22
106043,1562,2.5,2013-11-17 00:55:25
66834,51077,3.5,2012-03-12 23:58:08
116420,7153,4.0,2006-01-28 20:51:50
77630,3005,2.0,2005-05-18 11:28:58
104992,4306,4.5,2007-01-15 12:48:04
70992,552,4.0,2006-01-28 16:10:23
2997,1022,5.0,1999-10-02 22:31:38
37161,26729,2.5,2012-07-16 19:14:42
93492,1610,5.0,2003-01-22 07:06:22
129890,73,5.0,1997-03-28 17:04:11
34462,344,3.0,1996-06-25 11:15:29
122260,1303,5.0,2001-04-19 13:30:48
48255,5515,4.0,2008-09-27 20:34:26
94750,3484,3.5,2013-01-23 22:16:32
117371,1962,4.0,1999-11-10 15:41:58
18671,5448,3.5,2009-02-08 02:16:48
73043,968,4.5,2012-11-12 22:09:19
121004,905,4.0,2000-08-02 00:35:47
61019,509,4.0,2004-03-02 23:49:40
61699,1569,3.0,2010-12-18 23:15:51
71055,1221,4.0,2009-10-06 02:42:01
903,2738,2.0,2000-11-29 22:20:10
78104,965,3.0,2005-02-02 12:16:00
57473,913,2.0,2006-01-29 23:33:23
127001,74688,4.0,2010-11-27 01:14:45
82979,46976,3.0,2007-12-31 03:21:36
92452,500,3.0,1996-11-09 13:35:14
76112,3745,4.0,2014-02-16 16:51:04
130876,2797,3.5,2006-12-02 03:12:49
61610,5378,2.0,2003-03-08 18:45:23
130809,1321,5.0,2001-07-06 19:13:27
11228,1394,4.0,1998-07-27 12:32:25
74753,112,4.0,1999-12-14 22:35:42
97343,1500,4.0,2004-05-02 16:19:18
77872,108932,4.0,2015-03-04 12:11:46
50623,350,4.0,2003-06-01 17:05:16
126304,5388,3.0,2006-12-11 23:35:16
93149,5420,2.0,2007-12-10 06:05:50
109295,316,4.0,2001-03-20 22:18:18
10183,515,4.0,2000-08-06 22:08:35
31395,929,4.0,2000-07-13 19:16:19
87989,4153,3.0,2001-07-26 15:12:18
90569,7502,3.5,2012-10-08 01:31:57
125824,593,5.0,1996-07-04 15:18:30
101499,1196,5.0,2008-11-14 21:42:34
78057,52245,3.5,2009-08-07 16:24:00
113793,1196,5.0,2000-04-30 15:31:06
1915,1721,4.0,1999-11-05 16:37:37
22367,55052,4.0,2008-04-08 15:47:27
48787,553,4.0,2003-01-11 03:47:13
77362,912,5.0,2000-07-31 12:40:42
81246,55290,4.5,2008-03-24 18:02:59
13738,2841,4.0,2000-04-09 03:19:02
87718,288,1.5,2012-10-30 22:47:39
102342,112868,4.0,2014-10-19 15:11:12
81194,1,4.5,2004-03-21 19:20:39
18848,1779,3.5,2012-04-05 02:06:17
94750,5419,0.5,2013-01-23 21:50:35
73883,1981,3.0,2007-08-07 16:16:59
58969,2289,4.5,2011-06-27 17:25:11
80217,1407,3.0,1997-03-20 17:32:10
76435,6283,3.5,2009-08-06 21:45:52
85793,2153,2.0,2002-01-18 02:33:36
25889,4677,3.0,2002-04-13 06:28:29
33985,1125,4.5,2007-10-29 05:01:44
138164,1645,4.0,2008-11-24 10:25:32
68482,1580,4.0,2008-01-02 01:08:16
57553,1777,3.5,2010-03-11 20:31:13
89930,5577,4.0,2004-06-21 18:12:45
30755,31522,3.5,2007-04-10 09:36:58
73162,2324,5.0,2002-09-12 13:54:55
34875,433,2.0,1997-01-27 18:46:36
40271,688,3.5,2011-03-20 16:11:20
13564,64839,4.0,2011-05-01 20:37:44
122862,5377,3.0,2003-12-28 22:54:51
65941,4357,4.0,2003-04-14 17:33:16
93399,314,4.0,1996-04-14 20:50:20
92362,2454,3.0,2001-09-11 11:55:58
39604,300,3.0,1998-10-25 07:47:21
35143,3932,4.0,2000-11-19 18:46:33
10387,356,5.0,2007-01-23 23:43:16
107463,3155,1.0,1999-12-11 19:44:17
86400,1196,4.0,2008-03-24 18:57:23
83685,590,5.0,1999-10-25 21:01:35
133631,1183,5.0,1997-02-07 10:56:17
17250,350,3.0,2005-04-05 15:03:40
20369,5385,3.0,2009-07-23 17:06:37
87857,3996,4.5,2009-05-08 14:58:22
115434,87232,5.0,2014-11-17 16:52:52
77086,1089,5.0,2013-08-30 04:43:13
42449,2764,3.0,2000-12-12 20:16:39
72405,2194,3.0,1998-12-01 21:33:19
57977,3114,3.0,2006-03-17 09:27:18
9124,707,3.0,1997-04-06 17:03:46
113443,45720,2.5,2009-01-14 10:53:30
78190,2505,2.0,2008-03-26 15:46:25
52180,7153,2.5,2005-07-12 08:32:37
47476,1590,3.0,2005-04-01 22:07:03
22094,1204,5.0,1997-01-04 14:07:28
13200,1061,5.0,2014-01-21 19:37:56
62051,2316,5.0,2005-08-26 21:02:49
44505,111,4.0,2004-06-02 19:34:51
56417,3996,4.5,2006-01-03 07:02:33
35872,1225,5.0,2011-03-04 20:48:31
41961,48696,3.5,2007-06-05 16:14:14
40733,22,2.5,2005-03-17 18:13:03
117919,90057,4.0,2012-03-03 14:17:36
115825,5053,3.5,2008-05-05 15:30:24
23865,1432,4.0,1997-01-23 01:48:54
84030,1393,4.0,2001-03-17 09:15:18
50354,5900,1.0,2003-03-13 23:34:13
98991,4027,4.0,2004-02-07 20:36:30
51969,527,4.0,2004-01-26 19:44:54
112452,750,5.0,1999-12-18 20:10:26
41283,3494,4.0,2005-09-13 07:05:40
15733,361,3.0,1997-01-02 10:42:13
14929,4149,3.0,2002-07-12 14:20:10
130756,54286,4.0,2015-01-17 01:32:45
99754,4518,3.5,2008-08-31 06:19:30
52574,317,4.0,2000-11-22 01:08:52
93574,8961,4.5,2007-01-07 23:02:36
53501,1247,4.0,2003-01-10 01:30:25
25055,2628,2.0,2008-01-08 02:14:05
96313,1028,4.0,2005-01-09 02:24:02
40781,1375,5.0,1998-08-10 22:44:19
66349,832,3.0,2004-08-15 17:03:17
55245,5991,2.5,2005-09-08 02:25:49
73422,6944,2.5,2005-03-25 07:44:37
111358,8376,5.0,2014-02-06 02:12:50
136426,1321,5.0,2012-10-13 21:27:33
1806,4973,5.0,2007-06-28 02:31:02
64378,2918,4.5,2013-03-28 03:24:51
53773,5378,4.0,2008-08-28 11:35:10
39475,3271,3.5,2009-05-23 01:56:25
51331,638,3.0,1996-06-21 16:52:00
134384,1777,4.5,2006-01-07 21:05:14
36631,1219,4.0,1997-01-28 01:00:00
23251,647,4.0,2000-03-15 19:35:23
56225,590,3.0,2007-04-02 22:28:17
65387,2874,3.5,2005-08-19 05:13:55
9931,149,4.0,2001-08-06 18:15:03
92658,165,3.0,1997-05-01 14:06:50
66764,1416,4.0,1997-02-10 06:07:56
108979,8360,4.0,2011-07-24 21:16:10
15601,4995,3.0,2012-09-15 02:34:09
89081,4007,4.5,2009-08-03 22:07:41
30974,372,4.0,1996-08-31 16:32:04
28578,2406,4.0,2000-05-01 15:16:31
25286,3418,3.0,2005-06-23 17:02:13
62978,480,4.0,1996-07-04 21:30:43
93770,32291,4.0,2008-07-08 22:44:45
47586,344,4.0,1996-08-02 21:05:05
22061,1282,5.0,2000-08-09 05:32:23
34511,71464,4.0,2010-03-06 20:08:10
33705,2723,3.0,2008-12-10 02:56:49
51130,8798,3.5,2008-06-11 17:01:29
85640,648,2.5,2004-09-06 02:34:17
80243,3102,4.0,2000-11-29 14:46:04
37948,2581,3.0,2001-09-17 22:16:28
44770,2108,4.0,2000-12-10 00:27:58
59585,380,3.0,1996-09-13 12:11:21
106407,2916,3.0,1999-10-21 16:33:50
80255,1544,1.0,1999-03-28 20:36:20
126294,926,4.5,2007-06-18 12:31:29
71826,2997,5.0,2007-12-20 19:57:09
138419,30810,5.0,2012-10-16 19:32:40
63211,778,4.0,1997-04-08 10:24:42
21106,4811,2.0,2006-02-12 18:25:31
73243,1911,1.0,2007-07-04 00:32:10
87321,2145,4.0,2007-09-17 23:24:43
39756,1089,5.0,2010-08-16 02:38:44
44963,4246,5.0,2006-07-23 00:35:55
75012,4664,2.5,2010-09-28 14:02:42
26632,2072,4.5,2012-03-02 22:50:53
86246,953,4.0,1996-11-12 16:53:11
118226,6539,4.0,2004-01-18 00:46:39
18629,5419,3.0,2002-12-08 17:49:26
108721,2986,2.0,2005-06-05 21:39:33
8812,56801,3.5,2008-11-24 20:31:26
138072,1969,1.0,2007-03-15 08:37:24
46628,2516,1.5,2009-01-19 22:00:48
59639,296,3.0,2009-01-16 20:58:55
39213,6873,3.5,2004-07-01 17:50:09
65630,288,2.0,1996-05-12 12:16:55
55701,5445,3.5,2008-02-06 08:20:21
57775,65142,3.5,2011-10-19 22:37:37
73611,4641,3.0,2003-03-07 20:55:42
83034,5445,4.0,2006-11-20 05:27:09
101138,253,4.0,1996-10-13 16:29:40
64615,63062,3.5,2013-10-11 20:16:51
91435,185,3.0,1997-09-29 00:05:07
38915,260,5.0,1997-06-22 12:29:10
70600,2764,3.0,2002-10-28 21:36:47
48828,912,3.0,2014-08-14 13:08:44
43018,7099,3.0,2010-01-24 21:51:38
19761,593,5.0,1996-06-20 08:08:56
60394,1608,3.5,2008-08-08 03:19:41
124700,293,5.0,1999-10-03 19:47:14
134150,4447,4.5,2013-10-21 21:34:09
19515,27837,1.5,2005-04-01 16:46:38
14439,1210,4.0,2001-04-06 03:49:37
15149,230,2.0,1996-11-07 12:32:38
47945,101,5.0,2004-03-05 22:39:23
16065,2424,3.0,2000-05-11 03:14:13
136268,42632,2.5,2007-08-02 13:42:18
108223,1680,4.0,2002-05-06 23:58:17
21106,260,3.0,2005-12-28 12:50:30
110477,3821,4.0,2000-09-06 22:16:48
35190,2010,4.0,1998-11-18 21:54:08
70732,19,1.0,1996-06-10 22:54:20
69849,3578,5.0,2008-11-10 02:22:34
56335,208,4.0,1996-08-22 21:32:17
120951,593,5.0,2008-01-03 03:12:51
3629,3300,2.5,2006-09-11 06:04:56
100165,110127,1.0,2014-12-14 16:17:14
87042,6333,4.0,2008-05-31 01:20:49
51993,356,3.0,2003-05-25 17:08:54
48823,2114,4.5,2010-05-28 04:50:52
100491,653,3.0,2000-01-22 03:43:27
134297,1625,4.0,2008-03-26 00:51:28
93941,588,5.0,2000-01-30 04:06:51
36616,4896,4.5,2005-04-11 04:34:34
131404,111,5.0,1996-06-25 15:50:08
110812,4009,4.0,2002-02-26 16:37:12
51145,2657,4.0,2006-01-20 19:04:29
121912,2109,3.0,2013-12-21 19:55:44
86255,1385,3.0,1997-05-18 11:29:54
20132,4027,5.0,2001-09-10 22:07:36
131528,5049,4.0,2009-01-24 18:14:28
21781,4754,4.5,2003-12-07 16:01:54
64185,3104,5.0,1999-11-15 08:39:41
137232,6539,4.0,2003-07-17 14:41:49
76105,2571,1.0,2014-09-15 00:16:11
48639,1291,5.0,2006-03-31 20:02:55
34023,1588,4.0,2006-04-27 02:22:39
113655,3185,3.0,2003-11-11 06:17:10
107326,4027,4.0,2002-07-14 02:58:23
124479,4062,3.0,2003-06-09 19:14:29
138159,647,4.0,1997-05-27 13:01:41
3057,7458,3.0,2009-08-22 01:04:35
109191,2002,2.0,2001-08-05 16:59:40
30739,5139,1.0,2009-03-03 23:43:40
84321,1382,3.0,2000-06-23 22:29:17
71124,2676,5.0,2000-07-13 15:41:47
58961,1069,4.0,1999-11-20 21:13:15
60553,1252,5.0,2007-01-05 01:11:45
119187,1233,3.5,2005-03-11 22:04:34
130756,33615,3.5,2015-01-18 00:54:42
58258,54503,5.0,2010-10-06 06:17:05
73965,592,2.0,1997-10-17 18:31:27
30153,4019,2.5,2005-01-31 04:59:20
54819,53996,3.5,2013-07-18 18:10:59
96378,1827,3.0,2005-04-29 14:46:50
23101,4178,3.0,2013-04-10 21:55:11
40469,3702,3.5,2006-02-10 01:03:43
115788,2424,2.5,2005-03-24 08:55:21
101505,1391,1.0,2002-02-10 04:34:43
601,303,5.0,1996-11-22 16:42:08
26068,1799,3.0,2002-03-20 11:31:57
17592,1476,5.0,1997-04-29 09:03:56
24661,2087,5.0,2007-05-08 02:07:48
67352,3105,3.0,2006-03-15 16:35:33
29110,260,5.0,1997-04-04 10:49:46
57903,1207,4.0,2000-11-22 02:25:31
24718,1909,4.0,2013-02-11 03:59:27
56333,77561,3.5,2014-11-29 17:54:23
137265,1201,4.0,1997-12-05 20:03:07
97508,205,5.0,1996-09-21 07:58:35
102038,3135,4.5,2003-09-22 17:26:01
112785,457,4.0,2009-07-25 16:25:31
77884,2459,2.5,2005-05-28 14:11:16
78083,2709,2.0,2000-03-14 02:31:13
19323,5418,4.5,2007-06-12 00:11:14
46807,231,4.0,1998-07-18 19:50:33
131302,380,2.5,2004-09-05 12:18:22
35636,44191,4.0,2006-04-22 18:28:51
58625,1049,5.0,2000-01-31 05:08:09
9562,1676,4.0,2005-05-27 17:20:41
53382,30749,5.0,2011-01-13 14:33:30
111278,48385,2.5,2007-09-11 04:09:29
110889,4973,4.0,2010-09-22 11:40:47
10238,480,5.0,1996-11-23 23:51:43
65297,2763,3.0,2003-05-09 19:16:15
90078,52950,4.5,2008-04-08 01:24:30
119323,8641,4.5,2007-01-28 20:58:57
95454,711,3.0,1997-03-19 22:42:01
98940,34,3.0,2000-09-13 20:37:26
104203,595,3.0,1996-08-13 14:17:55
2226,2423,4.0,1999-01-30 21:38:19
19483,168,2.5,2005-11-13 04:32:50
123352,115611,0.5,2015-01-20 05:54:57
124102,45499,3.5,2008-02-10 04:38:36
24778,661,2.0,1997-06-03 15:14:08
64414,558,2.5,2005-11-17 07:11:49
86529,51007,3.5,2010-08-24 08:35:20
71573,5620,5.0,2003-07-13 23:56:35
129348,3108,5.0,2001-06-29 17:57:42
25237,66097,3.5,2012-11-20 04:11:02
95654,587,4.0,1996-09-01 04:16:34
131532,24,3.0,2002-01-16 01:14:12
45946,551,2.0,2000-10-08 00:33:06
11031,2722,3.0,1999-12-14 12:43:02
93932,78557,3.5,2012-06-01 04:39:45
110516,2797,4.0,2003-11-25 05:08:40
27366,924,4.0,1999-11-17 14:37:30
137934,852,3.0,2000-12-09 01:33:51
31712,98124,2.0,2013-02-15 04:26:53
76124,1238,5.0,2000-04-25 16:41:05
116127,1858,2.0,2000-06-08 21:35:49
37567,457,4.0,2000-09-05 00:16:50
49037,628,4.0,1997-09-25 15:11:44
123345,733,1.0,1997-06-19 13:00:57
110609,6294,3.0,2004-01-06 22:02:23
75807,3181,5.0,2006-07-12 01:24:25
19327,1210,4.0,1999-12-14 04:37:08
42204,6983,3.5,2004-08-04 03:10:58
10863,3481,3.0,2012-06-07 10:25:56
74853,3450,1.0,2000-12-13 13:35:44
21617,1909,3.5,2004-12-24 15:41:41
116140,2716,5.0,2000-07-05 21:54:42
39342,748,3.0,1997-07-15 04:48:41
40382,1020,3.5,2006-03-15 13:20:49
19598,1240,4.0,2005-02-01 21:42:28
108952,5,3.0,1996-10-17 11:56:30
10416,4993,3.5,2005-09-19 07:37:02
64099,1240,5.0,1998-07-19 23:56:35
65163,1088,4.0,1999-12-28 16:41:21
100825,1219,4.0,2005-11-15 13:09:33
17455,3454,2.0,2000-11-26 16:02:08
119780,292,3.0,1996-07-29 17:13:21
121022,3911,4.0,2000-11-19 15:56:44
26193,1148,5.0,2005-08-28 18:39:14
122961,70361,5.0,2013-01-08 16:24:38
7459,2000,4.0,1999-10-05 17:29:30
98370,48326,4.0,2007-02-12 06:35:50
9175,1943,1.0,2000-11-15 14:09:48
16606,360,3.5,2009-12-13 01:03:29
24,4153,4.0,2001-09-10 05:12:32
69645,47952,1.5,2010-02-22 18:05:14
64326,78247,2.0,2013-10-23 21:25:50
76826,1372,1.0,2005-03-22 09:04:11
119690,2542,5.0,2001-11-10 09:58:05
2870,1354,3.0,1997-04-30 09:40:30
52608,34405,4.5,2014-03-08 17:40:31
22672,32,3.0,1997-03-14 11:00:35
2720,1235,5.0,1997-04-02 09:06:29
109102,70293,3.5,2012-05-09 22:01:52
30799,2146,3.5,2003-09-11 13:04:47
76879,3409,3.5,2004-03-30 08:14:53
21191,1253,3.0,2013-09-13 15:40:56
69343,3481,5.0,2000-09-26 12:21:29
89335,1291,3.5,2004-06-09 08:10:36
8152,1247,3.5,2012-03-01 21:24:08
108543,6377,3.0,2006-01-07 02:05:04
30799,4901,3.0,2003-06-05 03:30:36
137021,4018,4.0,2005-12-12 15:02:34
5079,2006,5.0,2005-06-11 01:20:25
41705,366,2.5,2005-03-22 06:22:57
39766,8197,3.5,2007-09-14 14:48:04
85324,733,4.0,2007-10-20 12:19:27
6209,1246,2.0,1999-12-17 21:07:45
77017,4310,0.5,2008-12-16 08:43:07
20782,4007,3.0,2005-06-25 05:57:48
30204,480,4.0,2004-03-19 06:37:23
33495,282,2.0,1999-10-25 00:41:09
103925,2335,1.0,2000-04-25 04:54:24
137594,913,3.0,2003-09-07 02:18:51
115721,48516,4.5,2007-03-17 05:53:08
6988,76077,4.0,2010-07-19 07:05:56
44649,1188,3.0,1999-12-14 08:13:39
23478,80241,4.0,2011-12-31 06:33:17
2657,78041,3.0,2012-05-09 14:54:47
903,1416,1.0,2000-12-01 19:46:40
90172,1678,3.0,2007-11-09 17:49:06
26867,3972,3.5,2003-11-02 19:01:22
99386,66,2.0,2005-09-06 14:13:17
28035,4153,3.5,2005-03-25 05:14:55
86159,1206,3.0,2013-03-27 19:54:43
137689,49272,4.0,2008-10-29 04:39:36
33855,349,4.0,1996-09-30 15:07:43
85479,6890,4.5,2004-08-29 13:43:40
119070,1192,5.0,1999-12-24 15:26:17
44321,59315,4.0,2008-05-19 17:01:21
101526,1094,3.0,2000-03-17 05:41:22
31728,3341,3.0,2000-03-28 09:39:16
49205,3114,2.0,2005-05-15 16:58:01
113209,8666,2.0,2008-10-04 14:14:37
125696,5378,2.0,2002-12-21 21:21:52
2220,4721,1.0,2001-09-24 17:56:30
103764,1358,4.0,2003-06-05 04:54:43
13899,4881,3.0,2012-02-26 02:14:54
5315,160,4.0,2013-10-14 22:11:15
80712,7367,3.5,2010-02-07 10:03:45
81261,3147,4.5,2007-01-27 23:56:57
73940,1839,2.0,2003-11-19 20:36:29
130468,3160,4.0,2009-06-09 21:39:34
59917,1274,1.0,1999-12-17 06:01:32
104651,10,4.0,1996-06-11 06:39:44
18843,242,4.0,2006-03-26 04:34:34
135085,63113,0.5,2009-04-29 12:39:59
132331,2375,3.5,2004-07-15 05:26:32
13683,2302,3.0,1999-11-02 12:26:20
47816,300,4.5,2004-10-04 19:25:43
2474,4995,4.5,2010-12-02 04:16:22
101919,1965,5.0,2000-05-11 15:31:46
71413,1527,3.0,2007-11-09 07:39:43
6628,377,4.0,1996-06-06 11:28:08
52282,434,3.0,2012-05-17 22:38:25
16890,252,3.0,1996-07-15 19:31:26
11748,6333,3.5,2006-03-11 09:38:29
80946,59315,3.5,2008-08-20 01:31:13
9207,316,4.0,2006-01-02 03:36:35
79440,60069,4.0,2014-10-25 05:00:44
41070,63113,3.0,2008-11-22 23:28:46
95504,4019,3.0,2003-03-20 21:02:40
31071,1258,4.0,2003-02-07 15:08:25
134352,4329,4.5,2005-04-05 22:15:57
62850,44665,4.0,2011-02-23 04:32:20
126315,1639,3.0,2003-09-06 17:07:32
121739,5952,5.0,2004-05-25 14:07:35
105604,1799,3.0,2002-02-26 03:21:14
17007,376,4.0,1997-05-14 12:22:09
66763,169,2.5,2006-04-02 02:51:35
68796,431,3.5,2004-03-02 15:29:54
35310,1219,4.5,2007-11-06 22:45:56
38073,4616,2.5,2005-04-23 02:04:47
62599,3676,1.0,2005-02-16 18:34:57
33502,2973,4.0,2003-01-01 22:21:22
20068,1759,5.0,2000-02-23 23:26:35
117216,4306,3.5,2009-10-05 01:29:38
6324,4816,3.0,2007-11-16 22:00:54
47280,1411,2.0,1997-07-23 05:07:56
57920,2181,3.5,2004-12-03 18:01:16
132321,34,3.0,2001-11-19 16:04:16
12239,32291,2.0,2007-06-11 14:59:55
135084,2254,4.0,1999-12-15 16:56:50
98894,111,1.0,2003-04-07 02:29:22
70282,70,1.0,2003-05-22 21:47:53
134324,1095,3.0,2005-04-11 05:29:17
55216,648,3.0,2000-12-02 17:37:39
8570,4448,4.0,2002-01-12 19:10:18
53837,1085,3.0,1996-12-18 13:22:40
